"spp.code","site","bnd.pre","bnd.suf","col","ag","sx","date","wng","tar","mass","wndr","rc.03.N","rs.03.N","rc.04.J","rs.04.J","rc.04.F","rs.04.F","rc.04.N","rs.04.N","rc.05.J","rs.05.J","rc.05.F","rs.05.F","rc.05.N","rs.05.N","rc.06.J","rs.06.J","rc.06.F","rs.06.F","rc.06.N","rs.06.N","rc.07.J","rs.07.J","rc.07.F","rs.07.F","rc.07.N","rs.07.N","rc.08.J","rs.08.J","date.cap.orig","yr","mo","day","nts","yr.num","site.ag.init","site.ag","bnd","stat.focals","num.rc.rs","persist","spp","stat","hab1","diet"
"COYE","La Caoba","2250","78567","XW-BY","HY","M","10-Nov-03",52.5,19.7,10.7,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"2250-78567","mig",1,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2250","78573","WB-RX","AHY","F","10-Nov-03",50.5,20.4,9,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"2250-78573","mig",4,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2250","78624","XB-BB","AHY","F","12-Nov-03",51,20,9.3,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-12,"2003",11,12,NA,2003,5,5,"2250-78624","mig",4,"P","Common Yellowthroat","M","SF","I"
"COYE","Morelia","2250","78649","XR-BR","HY","F","22-Nov-03",54.5,20.8,9.1,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"2250-78649","mig",0,"NP","Common Yellowthroat","M","SF","I"
"COYE","La Cueva","2430","14007","XR-RR","HY","M","14-Dec-05",52.5,19.3,9.3,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-14,"2005",12,14,NA,2005,2,4,"2430-14007","mig",0,"NP","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2280","33275","XY-RY","HY","M","23-Feb-04",54,20.1,9.5,NA,"bf","bf","bf","bf",NA,NA,"1",NA,"1","1",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-23,"2004",2,23,NA,2004,5,6,"2280-33275","mig",5,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2250","78618","BX-RR","AHY","F","12-Nov-03",55,20.1,9.6,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-12,"2003",11,12,NA,2003,5,5,"2250-78618","mig",5,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2250","78680","RB-RX","HY","M","6-Jan-04",55.5,21.3,9.3,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-06,"2004",1,6,NA,2004,5,6,"2250-78680","mig",1,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2280","33693","RY-YX","HY","M","12-Nov-04",53,20.1,9.4,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,5,6,"2280-33693","mig",1,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2250","78614","YB-RX","HY","F","11-Nov-03",53,19.8,9.8,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-11,"2003",11,11,NA,2003,5,5,"2250-78614","mig",2,"P","Common Yellowthroat","M","SF","I"
"COYE","Morelia","2430","14033","XB-WB","AHY","M","19-Dec-05",55,20.9,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","1","1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,2005-12-19,"2005",12,19,NA,2005,10,12,"2430-14033","mig",4,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2280","33691","RW-XW","HY","M","12-Nov-04",53.5,19.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,5,6,"2280-33691","mig",3,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2250","78570","BX-YY","HY","F","10-Nov-03",52,20.6,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"2250-78570","mig",2,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2250","78572","RX-BW","AHY","F","10-Nov-03",50.5,19.8,9.9,NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"2250-78572","mig",3,"P","Common Yellowthroat","M","SF","I"
"COYE","Morelia","2250","78658","BY-RX","HY","F","22-Nov-03",51,20.4,8.2,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"2250-78658","mig",1,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2250","78568","YX-BY","HY","M","10-Nov-03",57,21.8,10.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"2250-78568","mig",0,"NP","Common Yellowthroat","M","SF","I"
"COYE","Morelia","2250","78650","BR-RX","HY","F","22-Nov-03",52,19.8,9.3,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"2250-78650","mig",0,"NP","Common Yellowthroat","M","SF","I"
"COYE","Morelia","2250","78657","XR-BW","HY","F","22-Nov-03",50,20.4,NA,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"2250-78657","mig",0,"NP","Common Yellowthroat","M","SF","I"
"COYE","La Cueva","2280","33655","RR-BX","HY",NA,"11-Nov-04",54.5,20.3,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33655","mig",2,"P","Common Yellowthroat","M","SF","I"
"COYE","La Cueva","2280","33648","YX-YY","HY","F","10-Nov-04",53,19.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-10,"2004",11,10,NA,2004,2,3,"2280-33648","mig",2,"P","Common Yellowthroat","M","SF","I"
"COYE","La Caoba","2280","33721","WW-XY","AHY","M","13-Nov-04",57,19.9,9.9,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33721","mig",0,"NP","Common Yellowthroat","M","SF","I"
"COYE","La Cueva","2370","3803","RW-XY","HY","M","3-Feb-05",56.5,19.8,10,"W",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-03,"2005",2,3,NA,2005,2,4,"2370-3803","mig",0,"NP","Common Yellowthroat","M","SF","I"
"GABU","La Caoba","1791","50855","X-","HY",NA,"17-Feb-06",65.5,20,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-17,"2006",2,17,NA,2006,5,8,"1791-50855","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Caoba","1791","50856","X-","HY",NA,"17-Feb-06",65.5,19.4,18.5,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,2006-02-17,"2006",2,17,NA,2006,5,8,"1791-50856","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50647","X-","AHY","M","3-Jan-04",75,22.5,26,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-03,"2004",1,3,NA,2004,2,3,"1791-50647","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","El Corral","1791","50736","X-","AHY","M","23-Nov-04",73.5,21.2,23.9,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-23,"2004",11,23,NA,2004,20,21,"1791-50736","res",3,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50605","X-","AHY","M","10-Nov-03",75,21.8,24.3,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,2,2,"1791-50605","res",3,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50806","X-","HY",NA,"12-Nov-05",67.5,20.8,19.7,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-12,"2005",11,12,NA,2005,2,4,"1791-50806","res",2,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50805","X-","HY",NA,"11-Nov-05",72.5,21,21,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-11,"2005",11,11,NA,2005,2,4,"1791-50805","res",2,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50649","X-","AHY","M","3-Jan-04",73.5,21,21.8,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-03,"2004",1,3,NA,2004,2,3,"1791-50649","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50604","X-","HY","M","9-Nov-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-09,"2003",11,9,NA,2003,2,2,"1791-50604","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","Morelia","1791","50731","X-","HY","F","19-Nov-04",68.5,20.5,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"1791-50731","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","El Corral","1791","50630","X-","HY","M","13-Nov-03",72.5,21.8,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-13,"2003",11,13,NA,2003,20,20,"1791-50630","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","El Corral","1791","50631","X-","HY","M","14-Nov-03",73.5,21.6,22.2,"P",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2003-11-14,"2003",11,14,NA,2003,20,20,"1791-50631","res",2,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","El Corral","1791","50632","X-","AHY","M","14-Nov-03",73.5,22.1,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-14,"2003",11,14,NA,2003,20,20,"1791-50632","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","El Corral","1791","50629","X-","AHY","M","13-Nov-03",73.5,21.6,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-13,"2003",11,13,NA,2003,20,20,"1791-50629","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50651","X-","AHY","M","3-Jan-04",70.5,21.4,25.1,"P","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-03,"2004",1,3,NA,2004,2,3,"1791-50651","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50652","X-","AHY","F","4-Jan-04",70.5,20.7,20.1,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-04,"2004",1,4,NA,2004,2,3,"1791-50652","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50669","X-","HY","F","18-Feb-04",70,20.7,19.3,"P","bf","bf","bf","bf",NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2004-02-18,"2004",2,18,NA,2004,2,3,"1791-50669","res",5,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50650","X-","HY","F","3-Jan-04",67,21,18.6,"P","bf","bf",NA,NA,"1",NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,NA,2004-01-03,"2004",1,3,NA,2004,2,3,"1791-50650","res",7,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50607","X-","HY","M","10-Nov-03",72.5,21.6,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,2,2,"1791-50607","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Caoba","1791","50828","X-","AHY","M","16-Dec-05",75.5,22.7,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-16,"2005",12,16,NA,2005,5,7,"1791-50828","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Caoba","1791","50854","X-","HY",NA,"16-Feb-06",67,20.3,18.3,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,2006-02-16,"2006",2,16,NA,2006,5,8,"1791-50854","res",2,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","El Corral","1791","50628","X-","AHY","M","12-Nov-03",69,19.8,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-12,"2003",11,12,NA,2003,20,20,"1791-50628","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50742","X-","HY","F","5-Jan-05",69.5,20.3,18.6,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-05,"2005",1,5,NA,2005,2,4,"1791-50742","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50743","X-","HY","F","5-Jan-05",66,20.9,18.5,"P",NA,NA,NA,NA,NA,NA,"bf","bf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-05,"2005",1,5,NA,2005,2,4,"1791-50743","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50744","X-","HY","F","5-Jan-05",67.5,21.4,18.2,"P",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-05,"2005",1,5,NA,2005,2,4,"1791-50744","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50745","X-","HY","M","5-Jan-05",72.5,21.4,23.4,"P",NA,NA,NA,NA,NA,NA,"bf","bf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-05,"2005",1,5,NA,2005,2,4,"1791-50745","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50748","X-","HY","F","7-Jan-05",69,20.3,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-07,"2005",1,7,NA,2005,2,4,"1791-50748","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50750","X-","HY","M","7-Jan-05",75,21.1,20.7,"P",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-07,"2005",1,7,NA,2005,2,4,"1791-50750","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50751","X-","HY","M","7-Jan-05",70.5,22,21,"P",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-07,"2005",1,7,NA,2005,2,4,"1791-50751","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50752","X-","HY","F","7-Jan-05",69,21.8,19.6,"P",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-07,"2005",1,7,NA,2005,2,4,"1791-50752","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Caoba","1791","50826","X-","HY",NA,"16-Dec-05",65,20.9,20,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2005-12-16,"2005",12,16,NA,2005,5,7,"1791-50826","res",2,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Caoba","1791","50827","X-","HY",NA,"16-Dec-05",68.5,20,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-16,"2005",12,16,NA,2005,5,7,"1791-50827","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50675","X-","HY","M","20-Feb-04",72,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-20,"2004",2,20,NA,2004,2,3,"1791-50675","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Caoba","1791","50853","X-","HY",NA,"15-Feb-06",65.5,20.9,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-15,"2006",2,15,NA,2006,5,8,"1791-50853","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50783","X-","HY","M","6-Feb-05",68,21.2,20.8,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-06,"2005",2,6,NA,2005,2,4,"1791-50783","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50804","X-","HY",NA,"11-Nov-05",68,21.8,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-11,"2005",11,11,NA,2005,2,4,"1791-50804","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","Morelia","1791","50730","X-","HY","F","19-Nov-04",67,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"1791-50730","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","Morelia","1791","50481","X-","HY","M","19-Jan-07",69,21.4,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-19,"2007",1,19,NA,2007,10,14,"1791-50481","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50807","X-","HY",NA,"12-Nov-05",69,22.6,20.9,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,"1",NA,"1",NA,NA,NA,NA,NA,2005-11-12,"2005",11,12,NA,2005,2,4,"1791-50807","res",5,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50808","X-","AHY","M","13-Nov-05",74.5,20.6,20.2,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-13,"2005",11,13,NA,2005,2,4,"1791-50808","res",2,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50809","X-","HY",NA,"13-Nov-05",66.5,20.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-13,"2005",11,13,NA,2005,2,4,"1791-50809","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50810","X-","HY",NA,"13-Nov-05",66.5,19.6,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-13,"2005",11,13,NA,2005,2,4,"1791-50810","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50811","X-","HY",NA,"13-Nov-05",68,21.4,20.6,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,2005-11-13,"2005",11,13,NA,2005,2,4,"1791-50811","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50778","X-","HY","F","3-Feb-05",65.5,20.5,17.1,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-03,"2005",2,3,NA,2005,2,4,"1791-50778","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50779","X-","HY","M","3-Feb-05",74.5,21.7,23.4,"P",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-03,"2005",2,3,NA,2005,2,4,"1791-50779","res",2,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50781","X-","AHY","M","4-Feb-05",74.5,21.7,22.2,"P",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-04,"2005",2,4,NA,2005,2,4,"1791-50781","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50782","X-","HY","M","6-Feb-05",71,20.9,24.3,"P",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2005-02-06,"2005",2,6,NA,2005,2,4,"1791-50782","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50697","X-","HY","F","8-Nov-04",69.5,20.8,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"1791-50697","res",0,"NP","Greater Antillean Bullfinch","R","EF","O"
"GABU","La Cueva","1791","50698","X-","HY","M","8-Nov-04",75,21.8,28.7,"P",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"1791-50698","res",1,"P","Greater Antillean Bullfinch","R","EF","O"
