"spp.code","site","band.pre","band.suf","colors","age","sex","date","wing","tarsus","mass","fat","pec","notes","year","year.num","beak","date2","site.age.init","site.age","band","status.focals","spp","status2","hab1","diet"
"RLTH","El Corral","1202","29660","X-","AHY",NA,"17-Jan-05",123.5,38.9,70.6,NA,NA,NA,"2004-2005",2004,NA,2005-01-17,20,21,"1202-29660","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29721","X-","AHY",NA,"26-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-26,10,13,"1202-29721","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29737","X-","HY",NA,"1-Mar-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-03-01,20,23,"1202-29737","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29718","X-","AHY",NA,"29-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-29,10,13,"1202-29718","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29611","X-","AHY",NA,"10-Nov-04",122,39.1,64.5,NA,NA,NA,"2004-2005",2004,NA,2004-11-10,2,3,"1202-29611","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29640","X-","AHY",NA,"5-Feb-05",119.5,38.9,64.1,NA,NA,NA,"2004-2005",2004,NA,2005-02-05,2,3,"1202-29640","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29735","X-","HY",NA,"25-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-25,10,13,"1202-29735","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29639","X-","AHY",NA,"9-Jan-05",126,39.6,64.5,NA,NA,NA,"2004-2005",2004,NA,2005-01-09,5,6,"1202-29639","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29688","X-","HY",NA,"18-Feb-05",120,34.3,64,NA,NA,NA,"2004-2005",2004,NA,2005-02-18,20,21,"1202-29688","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29769","X-","AHY",NA,"17-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-17,10,14,"1202-29769","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29636","X-","AHY",NA,"8-Jan-05",121,36.3,55.9,NA,NA,NA,"2004-2005",2004,NA,2005-01-08,5,6,"1202-29636","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29725","X-","AHY",NA,"15-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-15,5,8,"1202-29725","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29703","X-","AHY",NA,"18-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-18,5,7,"1202-29703","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29723","X-","HY",NA,"11-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-11,2,5,"1202-29723","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29663","X-","AHY",NA,"3-Feb-05",125.5,40,76.6,NA,NA,NA,"2004-2005",2004,NA,2005-02-03,2,3,"1202-29663","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29721","X-","AHY",NA,"9-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-09,2,5,"1202-29721","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29719","X-","HY",NA,"4-Dec-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-12-04,20,23,"1202-29719","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29746","X-","HY",NA,"10-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-10,2,6,"1202-29746","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29662","X-","AHY",NA,"21-Jan-05",119,40.3,70.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-21,20,21,"1202-29662","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29760","X-","AHY",NA,"19-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-19,20,24,"1202-29760","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29755","X-","HY",NA,"14-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-14,5,9,"1202-29755","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29620","X-","AHY",NA,"15-Nov-04",122,39,71.7,NA,NA,NA,"2004-2005",2004,NA,2004-11-15,5,6,"1202-29620","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29634","X-","AHY",NA,"7-Jan-05",130.5,41.2,69,NA,NA,NA,"2004-2005",2004,NA,2005-01-07,2,3,"1202-29634","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29681","X-","AHY",NA,"10-Feb-05",121,39.1,74.1,NA,NA,NA,"2004-2005",2004,NA,2005-02-10,5,6,"1202-29681","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29764","X-","HY",NA,"7-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-07,2,6,"1202-29764","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29633","X-","AHY",NA,"6-Jan-05",123.5,39.3,66.7,NA,NA,NA,"2004-2005",2004,NA,2005-01-06,2,3,"1202-29633","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29602","X-",NA,NA,"8-Nov-03",NA,NA,NA,NA,NA,NA,"2003-2004",2003,NA,2003-11-08,2,2,"1202-29602","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29698","X-","AHY",NA,"14-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-14,2,4,"1202-29698","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29631","X-","AHY",NA,"6-Jan-05",120,39.8,62,NA,NA,NA,"2004-2005",2004,NA,2005-01-06,2,3,"1202-29631","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29631","X-","AHY",NA,"9-Jan-05",NA,NA,NA,NA,NA,NA,"2004-2005",2004,NA,2005-01-09,5,6,"1202-29631","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29605","X-","AHY",NA,"4-Jan-04",126,42,68.3,NA,NA,NA,"2003-2004",2003,NA,2004-01-04,2,2,"1202-29605","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29765","X-","AHY",NA,"8-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-08,2,6,"1202-29765","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29669","X-","AHY",NA,"14-Feb-05",NA,NA,NA,NA,NA,NA,"2004-2005",2004,NA,2005-02-14,10,11,"1202-29669","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29629","X-","AHY",NA,"6-Jan-05",120.5,40.5,72.5,NA,NA,NA,"2004-2005",2004,NA,2005-01-06,2,3,"1202-29629","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29697","X-","HY",NA,"11-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-11,2,4,"1202-29697","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29745","X-","AHY",NA,"9-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-09,2,6,"1202-29745","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29679","X-","HY",NA,"9-Feb-05",121.5,38.4,67.1,NA,NA,NA,"2004-2005",2004,NA,2005-02-09,5,6,"1202-29679","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29645","X-","AHY",NA,"11-Jan-05",119.5,41.5,67.2,NA,NA,NA,"2004-2005",2004,NA,2005-01-11,5,6,"1202-29645","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29701","X-","AHY",NA,"15-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-15,5,7,"1202-29701","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29603","X-","AHY",NA,"11-Nov-03",NA,NA,NA,NA,NA,NA,"2003-2004",2003,NA,2003-11-11,5,5,"1202-29603","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29703","X-","AHY",NA,"11-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-11,2,5,"1202-29703","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29741","X-","HY",NA,"8-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-08,2,6,"1202-29741","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29761","X-","AHY",NA,"20-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-20,20,24,"1202-29761","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29612","X-","AHY",NA,"10-Nov-04",118.5,37.4,62.3,NA,NA,NA,"2004-2005",2004,NA,2004-11-10,2,3,"1202-29612","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29692","X-","AHY",NA,"19-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-19,10,12,"1202-29692","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29651","X-","AHY",NA,"13-Jan-05",118,40,65.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-13,10,11,"1202-29651","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29701","X-","ASY",NA,"21-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-21,10,12,"1202-29701","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29637","X-","AHY",NA,"9-Jan-05",123.5,41.1,62.7,NA,NA,NA,"2004-2005",2004,NA,2005-01-09,5,6,"1202-29637","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29691","X-","HY",NA,"19-Feb-05",122,39.1,67.4,NA,NA,NA,"2004-2005",2004,NA,2005-02-19,20,21,"1202-29691","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29717","X-","HY",NA,"29-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-29,10,13,"1202-29717","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29694","X-","AHY",NA,"20-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-20,10,12,"1202-29694","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29664","X-","AHY",NA,"4-Feb-05",117,39.7,60.6,NA,NA,NA,"2004-2005",2004,NA,2005-02-04,2,3,"1202-29664","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29669","X-","AHY",NA,"6-Feb-05",118,39.1,68.9,NA,NA,NA,"2004-2005",2004,NA,2005-02-06,2,3,"1202-29669","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29695","X-","AHY",NA,"21-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-21,10,12,"1202-29695","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29724","X-","AHY",NA,"15-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-15,5,8,"1202-29724","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29754","X-","AHY",NA,"13-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-13,5,9,"1202-29754","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29754","X-","AHY",NA,"11-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-11,5,9,"1202-29754","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29654","X-","AHY",NA,"14-Jan-05",124,39.6,72.1,NA,NA,NA,"2004-2005",2004,NA,2005-01-14,10,11,"1202-29654","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29758","X-","AHY",NA,"15-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-15,5,9,"1202-29758","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29729","X-","AHY",NA,"24-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-24,20,23,"1202-29729","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29704","X-","AHY",NA,"17-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-17,5,7,"1202-29704","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29707","X-","AHY",NA,"12-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-12,2,4,"1202-29707","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29683","X-","HY",NA,"10-Feb-05",118.5,40,64.4,NA,NA,NA,"2004-2005",2004,NA,2005-02-10,5,6,"1202-29683","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29649","X-","AHY",NA,"12-Jan-05",125.5,41.1,63.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-12,5,6,"1202-29649","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29708","X-","AHY",NA,"20-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-20,2,5,"1202-29708","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29671","X-","AHY",NA,"6-Feb-05",127.5,38.8,69.6,NA,NA,NA,"2004-2005",2004,NA,2005-02-06,2,3,"1202-29671","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29722","X-","AHY",NA,"9-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-09,2,5,"1202-29722","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29644","X-","AHY",NA,"10-Jan-05",114.5,35.9,60.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-10,5,6,"1202-29644","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29662","X-","AHY",NA,"28-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-28,20,23,"1202-29662","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29657","X-","HY",NA,"15-Jan-05",122.5,40.1,65.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-15,10,11,"1202-29657","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29613","X-","AHY",NA,"8-Jan-05",120.5,39.6,64.7,NA,NA,NA,"2004-2005",2004,NA,2005-01-08,5,6,"1202-29613","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29720","X-","AHY",NA,"20-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-20,5,8,"1202-29720","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29738","X-","HY",NA,"7-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-07,2,6,"1202-29738","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29643","X-","AHY",NA,"10-Jan-05",120,37.9,68.2,NA,NA,NA,"2004-2005",2004,NA,2005-01-10,5,6,"1202-29643","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29695","X-","AHY",NA,"16-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-16,10,14,"1202-29695","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29674","X-","AHY",NA,"7-Feb-05",117,38,61,NA,NA,NA,"2004-2005",2004,NA,2005-02-07,2,3,"1202-29674","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29660","X-","AHY",NA,"17-Feb-05",123,38.9,67.6,NA,NA,NA,"2004-2005",2004,NA,2005-02-17,20,21,"1202-29660","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29682","X-","HY",NA,"10-Feb-05",118,40.5,67,NA,NA,NA,"2004-2005",2004,NA,2005-02-10,5,6,"1202-29682","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29705","X-","HY",NA,"22-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-22,20,22,"1202-29705","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29608","X-","AHY",NA,"25-Feb-04",126,39.5,74.4,NA,NA,NA,"2003-2004",2003,NA,2004-02-25,10,10,"1202-29608","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29612","X-","AHY",NA,"6-Feb-05",119,35,62.3,NA,NA,NA,"2004-2005",2004,NA,2005-02-06,2,3,"1202-29612","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29624","X-","AHY",NA,"24-Nov-04",124,38,68.5,NA,NA,NA,"2004-2005",2004,NA,2004-11-24,20,21,"1202-29624","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29687","X-","AHY",NA,"15-Feb-05",125,39.6,70.3,NA,NA,NA,"2004-2005",2004,NA,2005-02-15,10,11,"1202-29687","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29734","X-","AHY",NA,"24-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-24,10,13,"1202-29734","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29677","X-","AHY",NA,"8-Feb-05",122,38.7,63.2,NA,NA,NA,"2004-2005",2004,NA,2005-02-08,5,6,"1202-29677","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29667","X-","AHY",NA,"6-Feb-05",126,40.2,74.7,NA,NA,NA,"2004-2005",2004,NA,2005-02-06,2,3,"1202-29667","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29670","X-","AHY",NA,"6-Feb-05",119,39.8,71.2,NA,NA,NA,"2004-2005",2004,NA,2005-02-06,2,3,"1202-29670","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29672","X-","AHY",NA,"7-Feb-05",120.5,40.1,68.4,NA,NA,NA,"2004-2005",2004,NA,2005-02-07,2,3,"1202-29672","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29646","X-","AHY",NA,"11-Jan-05",120,40.2,67,NA,NA,NA,"2004-2005",2004,NA,2005-01-11,5,6,"1202-29646","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29699","X-","HY",NA,"15-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-15,2,4,"1202-29699","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29767","X-","HY",NA,"12-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-12,5,9,"1202-29767","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29768","X-","AHY",NA,"13-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-13,5,9,"1202-29768","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29766","X-","HY",NA,"12-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-12,5,9,"1202-29766","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29607","X-","AHY",NA,"5-Jan-04",120.5,38.6,61.8,NA,NA,NA,"2003-2004",2003,NA,2004-01-05,5,5,"1202-29607","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29623","X-","AHY",NA,"24-Nov-04",115.5,37.9,64.3,NA,NA,NA,"2004-2005",2004,NA,2004-11-24,20,21,"1202-29623","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29721","X-","AHY",NA,"15-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-15,10,14,"1202-29721","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29726","X-","AHY",NA,"15-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-15,5,8,"1202-29726","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29678","X-","HY",NA,"9-Feb-05",115,36.8,61.7,NA,NA,NA,"2004-2005",2004,NA,2005-02-09,5,6,"1202-29678","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29629","X-","SY",NA,"11-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-11,2,4,"1202-29629","res","Red-legged Thrush","R","DF","O"
"RLTH","La Cueva","1202","29668","X-","HY",NA,"6-Feb-05",128.5,38.7,70.6,NA,NA,NA,"2004-2005",2004,NA,2005-02-06,2,3,"1202-29668","res","Red-legged Thrush","R","DF","O"
"RLTH","El Corral","1202","29661","X-","AHY",NA,"19-Jan-05",122,37.6,64,NA,NA,NA,"2004-2005",2004,NA,2005-01-19,20,21,"1202-29661","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29635","X-","AHY",NA,"9-Feb-05",131,41.4,73.3,NA,NA,"Band lost and found","2004-2005",2004,NA,2005-02-09,5,6,"1202-29635","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29650","X-","AHY",NA,"12-Jan-05",119,37.9,60.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-12,10,11,"1202-29650","res","Red-legged Thrush","R","DF","O"
"RLTH","La Caoba","1202","29642","X-","AHY",NA,"10-Jan-05",117,37.9,63.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-10,5,6,"1202-29642","res","Red-legged Thrush","R","DF","O"
"RLTH","Morelia","1202","29695","X-","AHY",NA,"28-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-28,10,13,"1202-29695","res","Red-legged Thrush","R","DF","O"
"RTSO","La Caoba","1771","12432","X-","HY",NA,"14-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-14,5,9,"1771-12432",NA,"Rufous-throated Solitaire","R","EF","F"
"RTSO","La Cueva","1771","12165","X-","HY",NA,"10-Nov-04",84,22.4,22.1,NA,NA,NA,"2004-2005",2004,NA,2004-11-10,2,3,"1771-12165",NA,"Rufous-throated Solitaire","R","EF","F"
"RTSO","La Caoba","1771","12172","X-","HY",NA,"12-Nov-04",85,21.8,23.5,NA,NA,NA,"2004-2005",2004,NA,2004-11-12,5,6,"1771-12172",NA,"Rufous-throated Solitaire","R","EF","F"
"RTSO","La Caoba","1771","12309","X-","AHY",NA,"28-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-28,5,8,"1771-12309",NA,"Rufous-throated Solitaire","R","EF","F"
"RTSO","La Caoba","1771","12450","X-","HY",NA,"12-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-12,5,9,"1771-12450",NA,"Rufous-throated Solitaire","R","EF","F"
"RTSO","Morelia","1771","12257","X-","AHY",NA,"15-Feb-05",84,22.8,24.5,NA,NA,NA,"2004-2005",2004,NA,2005-02-15,10,11,"1771-12257",NA,"Rufous-throated Solitaire","R","EF","F"
"RTSO","La Cueva","1771","12170","X-","HY",NA,"12-Nov-04",88.5,22.7,24.6,NA,NA,NA,"2004-2005",2004,NA,2004-11-12,2,3,"1771-12170",NA,"Rufous-throated Solitaire","R","EF","F"
"RTSO","La Cueva","1771","12094","X-","HY",NA,"22-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-22,2,5,"1771-12094",NA,"Rufous-throated Solitaire","R","EF","F"
"RTSO","La Cueva","1771","12093","X-","AHY",NA,"22-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-22,2,5,"1771-12093",NA,"Rufous-throated Solitaire","R","EF","F"
"RUQD","Morelia","6A","12","X-","AHY","M","17-Jan-05",143,28.8,118.5,NA,NA,NA,"2004-2005",2004,NA,2005-01-17,10,11,"6A-12",NA,"Ruddy Quail-Dove","R","EF","G"
"RUQD","Morelia","6A","7","X-","AHY",NA,"23-Nov-03",136.5,29.5,119.1,NA,NA,NA,"2003-2004",2003,NA,2003-11-23,10,10,"6A-7",NA,"Ruddy Quail-Dove","R","EF","G"
"RUQD","La Caoba","6A","20","X-","AHY",NA,"18-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-18,5,7,"6A-20",NA,"Ruddy Quail-Dove","R","EF","G"
"RUQD","La Cueva","6A","15","X-","AHY",NA,"11-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-11,2,4,"6A-15",NA,"Ruddy Quail-Dove","R","EF","G"
"RUQD","La Caoba","6A","17","X-","HY",NA,"17-Jan-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-01-17,5,7,"6A-17",NA,"Ruddy Quail-Dove","R","EF","G"
"SBAN","La Cueva","6A","16","X-","HY",NA,"14-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-14,2,4,"6A-16",NA,"Smooth-billed Ani","R","SF","O"
"SBAN","La Caoba","6A","9","X-","AHY",NA,"22-Feb-04",129.5,36.4,71.3,NA,NA,NA,"2003-2004",2003,NA,2004-02-22,5,5,"6A-9",NA,"Smooth-billed Ani","R","SF","O"
"SBAN","Morelia","6A","10","X-","HY",NA,"18-Nov-04",132,37.5,79.9,NA,NA,NA,"2004-2005",2004,NA,2004-11-18,10,11,"6A-10",NA,"Smooth-billed Ani","R","SF","O"
"SBAN","La Caoba","6A","6","X-",NA,NA,"11-Nov-03",NA,NA,NA,NA,NA,NA,"2003-2004",2003,NA,2003-11-11,5,5,"6A-6",NA,"Smooth-billed Ani","R","SF","O"
"SBAN","La Caoba","6A","14","X-","HY",NA,"12-Feb-05",146,35.7,96.2,NA,NA,NA,"2004-2005",2004,NA,2005-02-12,5,6,"6A-14",NA,"Smooth-billed Ani","R","SF","O"
"SBAN","La Cueva","6A","19","X-","HY",NA,"13-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-13,2,4,"6A-19",NA,"Smooth-billed Ani","R","SF","O"
"SBAN","La Caoba","6A","18","X-","HY",NA,"15-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-15,5,7,"6A-18",NA,"Smooth-billed Ani","R","SF","O"
"SBAN","La Caoba","6A","8","X-",NA,NA,"5-Jan-04",NA,NA,NA,NA,NA,NA,"2003-2004",2003,NA,2004-01-05,5,5,"6A-8",NA,"Smooth-billed Ani","R","SF","O"
"SBMU","La Cueva","2430","14244","X-","HY",NA,"11-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-11,2,5,"2430-14244",NA,"Nutmeg Manikin","R","SF","G"
"SSHA","El Corral","6A","13","X-","AHY",NA,"20-Jan-05",175,50.7,128.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-20,20,21,"6A-13",NA,"Sharp-shinned Hawk","R","EF","C"
"SSHA","El Corral","6A","21","X-","HY","F","3-Dec-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-12-03,20,23,"6A-21",NA,"Sharp-shinned Hawk","R","EF","C"
